src,dest,type
1042783,1040900,0
1042782,1038584,0
1042782,1042126,0
1042781,1038830,0
1042781,1038845,1
1042781,1040320,0
1042781,1042352,0
1042781,1042453,0
1042780,1039990,1
1042780,1042289,1
1042780,1042434,0
1042789,930091,0
1042788,1042141,0
1042788,1042674,1
3480415,1273985,0
3480415,2920608,1
872262,2998241,0
1143116,1143072,0
848337,850670,0
848337,853005,0
848337,854739,0
848338,850670,0
848338,854915,0
3267412,1229684,1
3267412,1229700,1
3267412,2930165,1
3267413,917605,0
3267413,917960,0
3267413,1042047,0
3267413,1042167,0
3267413,1042434,0
3267413,1042921,0
3267413,2923135,0
1181079,1180934,1
1181079,1181153,1
1181079,3354466,0
3267417,872707,0
3267417,917003,0
3267417,918056,0
3267417,1026559,0
3267417,1027704,0
3267417,1040797,0
3267417,1042805,0
3267417,1042945,0
3267417,1228258,0
3267417,1280103,1
3267417,2866906,0
3267414,1286260,0
3267415,917801,0
3267415,1274073,0
3267415,2923017,0
3267415,2923156,0
1181071,1180975,1
1181077,3354195,0
3251293,803384,0
3251293,877000,0
3251293,1151142,0
3251292,877199,0
3251292,876999,0
3251292,877660,0
3251292,877639,0
3251292,2921061,1
745725,744597,0
745725,746129,0
802703,793718,0
802703,795644,0
802702,796036,1
802701,795376,0
802701,795382,0
802701,1037363,1
802700,795374,1
3367408,1272492,1
3367408,1272296,0
3367408,1272646,0
3367408,1272609,1
3367408,1272816,1
3367408,1276430,0
3367408,1276667,0
3367408,2862279,0
3367408,2862495,0
3367408,2862262,0
3367408,2862295,0
3367408,2862248,0
3367408,2920562,0
3367408,2920534,0
3367408,2920663,0
3367408,2967977,0
3367408,2967985,0
3367408,2972381,0
3367408,2972384,0
2851946,796555,0
2851946,803029,0
2851944,794379,0
2851944,802982,0
2997964,2998024,0
2997964,2998329,0
1180831,3354756,0
1180831,3355324,0
1180831,3355844,0
1180831,3356014,0
1180831,3355637,0
1180831,3355525,0
1151730,1150217,0
1151730,1151478,0
1180839,3355221,0
2862348,942492,0
2862349,940146,0
2862349,942552,0
2862349,942535,0
2862349,942743,0
2990588,1158211,0
3367428,942316,0
3367428,942870,0
3367428,942703,0
3367428,942953,0
3367428,943013,0
3367428,943008,0
3367428,943012,0
3367428,943154,0
3367428,943090,0
3367428,1276429,0
3367428,1276574,1
3367428,1276635,0
3367428,2862358,0
3367428,2862232,0
3367428,2862421,0
3367428,2862519,0
3367428,2923923,0
3367428,2923956,0
3367428,2923917,0
3367428,3068391,1
3367428,3071423,0
3367429,940892,0
3367429,942165,0
3367424,930470,0
3367424,932490,0
3367424,942907,0
3367424,1276456,0
3367424,2862242,0
3367424,2923951,1
3367425,942867,0
3367426,942552,0
3367426,942845,0
3367426,943050,0
3367426,942932,1
3367426,943203,0
3367426,1276531,0
3367426,1276569,0
3367426,1276615,0
3367426,2862349,0
3367427,1151721,0
3367427,1272098,0
3367427,1276508,0
3367420,877195,0
3367420,1276610,0
3367420,1276502,0
3367420,2923933,0
3367420,3071352,0
3367421,2862485,0
3367421,2923915,0
3367421,3071343,0
3367422,940557,0
3367422,1272165,0
3367422,1272574,0
3367422,1272609,0
3367422,1272828,0
3367422,1276400,0
3367422,2862383,0
3367422,3071305,0
3367422,3139093,0
3367423,915582,0
3367423,918092,0
3367423,940091,0
3367423,941587,0
3367423,941749,0
3367423,942719,0
3367423,943069,0
3367423,2862403,1
3367423,3071317,0
1029317,1036610,0
1029317,1037110,0
1029315,1029340,0
1029312,1029897,0
1029319,1037068,0
2879450,2879005,0
2879450,2879534,1
2879450,2879623,0
2879454,2879888,1
2879454,3354308,1
2879454,3355235,1
847451,847449,1
847451,847450,1
847451,848395,0
847451,851794,0
3459609,939815,0
3459609,941469,0
3459609,942262,1
3459609,942341,1
3459609,942965,0
3459609,942796,0
3459609,943106,0
3459609,943084,0
3459609,943028,0
3459609,1276644,0
3459609,1276423,1
3459609,1276545,0
3459609,2847308,0
3459609,2862279,0
3459609,3071426,0
3459609,3139073,0
3459609,3139142,1
3459609,3367476,0
3459609,3367562,0
933388,932407,0
1272005,873164,0
1272005,1150582,0
1272002,873209,0
796526,795975,0
796525,793251,0
796525,795757,1
796525,796517,0
796523,794005,0
796523,794880,1
796520,795682,1
796529,1036987,0
796528,793249,0
3077133,1027637,0
3480378,918050,0
3480378,918097,0
3480378,918334,0
3480378,1158620,0
3480378,1180788,0
3480378,2923036,0
3480378,2971962,0
2968054,940104,0
2968054,942537,0
2968054,1042389,0
2968054,1042377,0
2968054,1042515,0
2968054,1042753,0
940173,1035641,0
941884,941882,1
2967977,1272609,0
2967977,1271597,1
794385,795225,0
794385,1036421,0
794387,794734,0
2859122,835000,0
2859122,1163336,0
2859123,942600,1
2859125,872182,0
2859125,872901,0
2859125,942674,0
2859125,1287984,0
2859125,1287867,0
2859125,1287973,0
2859125,1288162,0
2859125,1287986,0
2859126,1026734,0
2859127,1272250,0
2859127,1272218,0
3156769,2990233,0
3156769,2990980,1
3156769,2989215,1
3156761,941115,0
3156761,941114,0
3156761,942679,0
3156761,2990308,0
3156761,2989882,0
3156761,2989669,0
3156760,2989251,0
934167,851236,0
934167,852820,0
744851,744893,1
744851,744999,0
744851,746009,1
744851,746171,0
744852,744297,0
744852,744357,0
744852,744720,0
744852,744713,0
744852,744721,0
744852,745123,0
744852,745506,0
744852,745573,1
744852,745849,0
744853,744669,0
744853,744905,0
744853,744816,0
744853,745354,0
744853,745579,0
744854,744715,0
744854,745681,0
744854,745929,0
744854,834741,0
941221,940892,0
2968271,916520,0
2968271,1041736,0
2968271,1272249,1
2968270,873059,0
2968270,873216,0
2968270,1271577,0
2968270,1271509,0
2968270,1272028,0
2968270,1272105,0
2968275,872576,0
2968275,873371,0
2968275,1272486,0
2968275,2968033,1
2968274,2998252,0
2968274,2997782,0
2968274,2997730,0
917042,1027360,1
2967973,872186,0
2967973,872970,0
848689,852299,0
3370727,1158173,0
2967972,1271712,1
2967972,1271905,0
2967972,1272215,0
1286318,1181036,0
3370721,1158068,0
3370721,1284133,0
3370721,1284140,0
3370721,3258125,0
801778,800274,0
2875464,1027239,0
801775,795417,1
2875468,1163983,0
2859184,802631,0
1276062,854717,0
1276060,929565,1
1276067,852959,0
1276067,932143,0
1276067,933833,0
1276067,934912,0
1276067,934976,1
1276064,933888,1
795817,793277,0
2967979,872157,0
2967979,873008,0
2967979,1271734,0
2967978,873059,1
916318,1026558,0
796553,795931,0
873004,2998388,0
873001,1288248,0
873001,1288149,1
873001,1346254,0
873002,746232,0
873002,872792,0
873002,939703,0
873002,1026987,0
873002,2998269,0
796556,793736,0
796554,796152,0
796555,796152,0
2879188,2878831,0
2879188,2878969,0
2879188,2878850,0
2879188,2879832,0
2879189,3354815,0
3454672,872453,1
3454670,1271794,0
3454670,2859059,0
3454670,2920577,0
3454670,3068174,0
3454676,941033,0
3454676,942695,0
3454677,941033,0
3454677,2859172,0
3454677,3068230,0
3454677,3071318,1
3454674,3356012,0
3454675,1272364,0
3454675,2920526,0
3454675,2968149,0
3454675,3359946,0
3371092,847307,0
3371092,1025944,0
3371092,1027234,0
3371092,3077099,1
3371093,1026725,0
3371093,1040342,0
3371093,1040867,0
3371093,1042864,0
3371093,2861493,0
3371093,2867554,0
3371090,745073,0
3371090,1026990,0
3371091,2866898,0
2872783,940972,1
2872783,1027239,0
2872783,1151216,0
2872783,1229601,0
2872783,3310026,0
2872782,834811,0
2872782,835681,0
2872782,940094,1
2872781,918068,0
2872781,1151315,0
2872780,3360700,0
942450,940774,1
942450,942038,0
942451,940121,0
2989427,2990236,1
2989423,2990236,0
2989420,876755,0
2989428,2988778,0
2989428,2990822,0
3467229,793249,0
3467229,796137,0
2997643,2997738,1
2997643,2997692,0
2997643,2998164,0
2997643,2998019,0
2997643,2998150,0
2997643,2997881,0
2997643,2998023,0
942144,1036674,0
3457328,1272845,0
3457328,3068607,0
3467223,796132,1
3467221,2851591,0
3467221,2916658,0
3467221,3063055,0
3392527,872373,0
3392527,872795,0
3392527,1271880,0
3392527,1273928,0
3392527,2923091,0
932283,931199,0
932283,932547,0
932283,932532,0
932283,932682,0
932284,795120,0
932285,932378,0
3068573,877267,0
3068573,877270,0
3068573,877619,0
3068573,877594,0
3068577,877687,0
3068577,877642,0
3068577,1272854,0
3068575,786299,0
3068575,877703,0
3068575,877702,1
3068575,2859768,1
3131582,1042956,0
3131586,3131521,1
3131584,834763,1
2986747,1234135,0
2986747,1234207,0
2986747,1234210,0
2986747,1234233,0
2986747,1287694,0
2986747,1288239,0
2986746,1234252,0
2986746,1346358,0
2986742,1234241,0
2986742,1234218,0
2986742,1287878,0
2986742,1287921,0
2986742,1288175,0
2986742,1288083,0
2986742,1346281,0
2986742,2998186,0
2986740,1287979,0
2986740,1288024,0
847120,849130,0
847120,852431,1
847120,852823,0
1181919,1182016,1
1181919,1182046,1
1181919,3355280,0
1181919,3355844,0
1181919,3355771,1
1181914,2879800,0
1181915,2879501,0
1181915,2879875,0
1181915,2879642,0
1181915,3356048,0
1181916,2878983,1
1181916,2879827,0
1181916,2879908,1
1181916,2879467,1
1181917,2879787,0
1227275,746023,0
1026314,1026062,0
1026314,1026063,0
1037323,1037212,0
1037322,795358,0
1037322,1036574,1
1037322,1036739,0
1037322,1036849,0
1037325,793718,0
1037324,940960,0
1037326,1036977,1
3648808,3367392,0
3648808,3367479,0
3648809,794860,0
3648809,1056695,0
3648807,942002,0
3648807,1276515,0
3648807,1276506,0
3648807,2972367,0
3648807,3139081,0
3648804,2862465,0
3648804,2868060,0
3648804,2975565,0
3648804,2975567,0
3648804,3071313,0
3648804,3071375,0
3648804,3078241,0
3648804,3246897,0
3648804,3253056,0
3648804,3367583,0
3648804,3450387,0
3648805,2923936,0
3648800,2862487,1
3648800,3648822,0
3648800,3648824,0
3648800,3648825,0
3648800,3648828,0
3648800,3648835,0
3648800,3648842,0
3648800,3648833,0
3648800,3648812,0
3648801,1273977,1
3648801,2862334,1
3648801,3367448,1
3139126,1276409,0
3139126,1276514,0
3139126,1276675,0
3139127,793558,0
3139127,794347,0
3139127,942708,0
3139127,943070,0
3139127,1272159,1
3139127,1272464,0
3139127,1276669,0
3139127,2862348,0
3139122,745223,0
3139122,939912,0
3139122,940503,0
3139122,940895,0
3139122,940990,0
3139122,941168,0
3139122,941198,0
3139122,941510,0
3139122,941792,0
3139122,942439,0
3139122,942546,0
3139122,942953,0
3139122,1276609,0
3139122,1276681,0
3139123,940146,0
3139123,940244,0
3139123,942281,0
3139123,942768,0
3139123,942535,0
3139123,942845,0
3139123,942766,0
3139123,942743,0
3139123,942893,0
3139123,1148067,0
3139123,2990302,0
877220,876647,0
877220,877113,0
877222,876965,1
877222,877113,0
877222,1034285,1
877223,876604,0
877223,877066,0
877223,877521,0
1287885,1288145,0
1287887,1288203,0
1287887,1288164,0
1287881,1288038,1
1287883,1287731,0
1287883,1287723,0
1287883,1288140,0
1287883,1288290,0
1287883,1288161,1
1287882,1288152,0
1287882,1288100,0
1287882,2997706,0
3451471,3131420,0
3451470,3356457,0
2923799,933894,0
934045,848968,0
934045,931118,0
934045,933460,0
3451477,3131532,1
2990621,853578,0
2997935,2997729,0
2997935,2997945,0
2997935,2997739,0
2997938,2998421,0
2997938,2998158,0
2997938,2998221,0
2997938,2998415,0
2997938,2998124,0
2997939,2998108,1
847952,847964,1
2859452,872832,0
2859454,872988,0
2859454,917550,0
2859454,917985,0
2859454,941212,0
2859454,2990577,0
2859455,873207,0
2859455,1271626,0
2859455,1272146,0
2859459,940529,0
2859459,1272300,1
2859459,1272797,1
2879557,2879954,1
2879557,3354894,1
2879556,2879623,0
2879554,3354686,0
2879552,1026309,0
2879552,1026510,0
2879552,2879800,0
2879551,3355224,0
3359745,802327,0
2986820,1234300,0
2986820,1287928,0
2986820,1287906,0
2986820,1287823,0
2986820,1287911,0
2986820,1288099,0
2986820,1288304,0
2986820,2998252,0
2986820,2998175,0
2986820,2998186,0
2986820,2997898,0
2986821,3103622,1
934751,931161,1
934757,854089,0
934757,930786,0
934754,848968,1
934754,852580,1
934754,933172,0
934754,933460,1
934755,930674,1
2986828,1287897,1
2986828,1288266,0
2934881,847194,1
2934881,1181072,0
2934881,1181166,0
2934881,1181308,0
2934881,1231156,0
2934881,2878665,0
2986829,1234256,0
2986829,1234265,0
2986829,1234240,0
2986829,1234211,0
2986829,1287769,0
2986829,1287914,0
2986829,1287909,0
2986829,1288004,0
2986829,1288018,0
2986829,1287948,0
2986829,1288023,0
2986829,1346314,0
2986829,1346330,0
799993,799790,0
799993,800340,1
3451222,1181410,0
3451222,2879642,0
3451222,2880008,0
3451223,1182159,0
3451223,1286307,0
3451223,2878983,0
3451223,2878687,0
3451223,3355983,0
3451220,1231136,0
3451220,3247190,0
3647495,1272233,0
3647495,2875528,0
3077921,1040745,0
3077920,1229687,0
3077923,745250,0
3077923,1027222,0
3077923,1042625,0
3077923,1042864,0
3077923,1280274,0
3077923,2867362,0
3077925,1042306,0
3077925,1042755,0
3077925,2867557,0
3077924,835247,0
3077924,2867495,0
931576,1151210,0
3077929,785019,0
3077929,784910,0
3077929,786446,1
3077929,835654,0
3077929,1273943,0
3077929,1280349,0
3077929,1280357,0
3077929,1280280,0
3077929,1280301,0
3451225,1027438,0
3451225,1180925,1
3451225,1181505,0
1036803,1036724,1
1036809,1037212,0
3451229,1181150,1
3451229,2879623,0
3451229,3087555,0
3267285,744423,0
3267285,745559,0
3267285,745891,0
3267285,939927,0
3070615,1025920,0
3070615,1026063,0
3070615,1273989,0
3454845,1150173,0
1280398,1038931,1
1280398,1042539,0
1280399,834903,0
1280394,835351,1
1280394,1040232,0
1280394,1042627,0
1280394,1042685,0
1280394,1042874,1
1280394,1150542,0
1280395,745263,0
1280395,1038931,1
1280396,1042899,0
1280397,835565,0
1280397,835572,0
3360425,744316,0
3360424,3133998,1
3360427,2989752,0
3360421,942977,0
3360421,942931,0
3360421,943183,0
3360421,1271540,0
3360421,1272015,0
3360421,1272552,0
3360421,1276631,0
3360421,2859257,0
3360421,2859365,0
3360421,2990026,0
3360422,934883,0
3360422,1272118,0
3360422,1272439,0
3360422,2859064,0
3360422,2920977,0
3360422,2968106,0
3360422,2968192,0
3360422,2967938,0
3360429,1271490,0
3360429,1271642,0
3360429,1271918,0
3360429,2859112,0
3360428,1271667,0
3360428,2920902,0
744559,744535,0
744559,744545,0
744559,745723,0
744559,745803,0
744559,746208,0
744559,1228709,0
1272084,872937,1
1272084,873046,1
1272084,873225,1
796288,794002,0
796281,795209,0
796281,795069,0
796281,1037351,1
2934883,2878710,1
1272083,872944,0
1272083,1042704,0
3318414,796248,0
1042538,930091,0
3318419,795963,0
3318418,802761,0
871137,870644,0
871137,870885,0
1158527,1158356,1
1158521,1158430,1
3359898,872866,0
3359898,1026382,0
3359898,1027754,0
3359898,1027767,0
3359898,1271966,0
3359898,2920827,0
3359899,872912,0
3359899,1271804,1
3359899,2920537,0
3359894,1272084,0
3359894,3067753,1
3359895,872390,0
3359896,2920601,0
3359897,872439,0
3359897,872867,0
3359897,2859419,0
3359897,2920712,0
3359897,3249458,0
3359890,1276411,0
3359890,1276600,0
3359890,2852007,0
3359890,2862373,0
3359890,3139160,1
1026480,1027222,0
2859116,759875,0
2859116,760058,0
2859116,872841,0
2859116,873209,0
2859116,1042541,0
2859116,1272436,1
3356548,3131477,0
3356542,3130797,0
3356542,3131468,0
3356541,3356323,1
3356547,3131316,0
3379118,795716,0
786292,932033,0
786294,835529,1
3067868,873027,1
3067868,1287973,1
3067868,1288023,1
3067868,1288227,1
834941,940961,0
3265461,3103143,1
3265461,3104029,1
3265461,3103130,1
3265463,3103315,0
3265463,3103796,0
3265462,1234174,0
3265462,1287769,0
3265462,1288111,0
3265462,1288184,0
3265462,1346314,0
3265462,1346347,0
3265462,2986749,0
3265462,3103120,1
3067866,873008,0
3067866,872894,0
3067866,873129,0
3067866,873376,0
3067866,939973,0
3067866,1271680,0
3067866,1271825,0
3067866,1272044,0
3067866,1272587,0
3067866,2859135,0
3067866,2859119,0
1276181,934812,0
1276185,930318,0
1276185,931199,0
1276185,932283,0
1276185,932682,0
1276185,934384,0
835091,835116,0
835091,835328,0
835092,835185,1
2879112,2879532,0
2879112,2879621,0
2879112,2879450,0
2879112,2879403,0
2879112,3354355,0
3156774,2989938,1
3156774,2989349,0
3156770,2989359,0
3156771,2989110,0
3156771,2989474,0
3156771,3092910,0
3454737,1272625,0
3454737,3067904,0
3454736,2862499,1
3103014,3103422,1
3454734,1272324,0
3454734,1272353,0
3454734,2859148,0
3454734,3068178,0
3454732,1271593,0
3454732,3249152,0
3454730,2989789,0
3454739,1272171,1
3454738,1272185,0
3454738,2859597,0
1287718,1288143,1
1287713,1288223,0
1287713,1346271,0
3103017,1287743,0
3103017,2986791,1
3354147,3354466,0
932326,932975,0
3355238,1180826,0
3355239,1181085,0
3355239,1181388,1
3355239,2878794,1
3067973,873129,0
3067973,918354,0
3067973,1271692,0
3067972,872136,0
3067972,873116,0
3067972,1271357,0
3067972,1271412,0
3067972,1272412,0
3067972,1272728,0
3067972,1272834,0
3067972,2991064,0
3078588,1227334,0
1181895,3247176,0
1181895,3355050,0
1181897,2879089,0
1181896,1181885,1
1181896,2879033,0
1181896,2879124,0
1181896,2879156,0
1181896,2879454,0
1181896,2879888,0
1181896,3354308,1
801874,800115,0
801876,801877,1
801870,795170,1
1034730,1035345,0
1150869,1149823,0
847085,847083,1
847084,854074,0
1037429,1036655,0
1037429,1036410,0
1037429,1036838,0
1037429,1037083,0
1037422,1036452,0
1037422,1036650,0
1037422,1036368,0
1037422,1036922,0
1037420,1036793,0
1037421,1036603,1
1037424,1036703,1
744844,745295,0
744844,745483,1
3615052,943046,0
3615052,942764,0
3615052,3367560,0
2968267,872257,0
2968267,873152,0
2968267,873336,0
